what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721483283
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484721483626
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484721483692
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721580680
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721588406
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.OpenRunConfigurations,1484721588422
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721599199
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721608716
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.OpenDebugConfigurations,1484721608741
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721608956
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721613616
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1484721613911
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484721614771
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484721618408
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721632345
started,bundle,org.eclipse.pde.core,3.4.0.v20090202,org.eclipse.pde.core,1484721662003
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721662045
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.OpenRunConfigurations,1484721662061
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484721729161
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721732518
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721743278
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484721743478
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484721743521
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484721863815
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721866844
