what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1484244533206
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484244533268
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1484244551707
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1484244551723
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1484244554531
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1484244554547
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1484244574718
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1484244574749
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244575388
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244580271
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244580708
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244584826
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484244585341
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484244593406
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244598414
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244610832
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484244610910
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484244610972
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244665978
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244666196
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244688099
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484244688317
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484244708940
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484244710828
executed,command,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.edit.text.smartEnter,1484244815036
