what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.cvs.ui,3.3.100.r34x_20090121,org.eclipse.team.cvs.ui,1485064142087
started,bundle,org.eclipse.ui.views.log,1.0.0.v20080803-1700,org.eclipse.ui.views.log,1485064142087
started,bundle,org.eclipse.wst.common.project.facet.core,1.3.4.v200810151458,org.eclipse.wst.common.project.facet.core,1485064142103
started,bundle,org.eclipse.wst.web,1.1.206.v200812100430,org.eclipse.wst.web,1485064142103
started,bundle,org.eclipse.emf.ecore,2.4.2.v200902171115,org.eclipse.emf.ecore,1485064142259
started,bundle,org.eclipse.jem.util,2.0.100.v200805140020,org.eclipse.jem.util,1485064142259
started,bundle,org.eclipse.wst.common.frameworks,1.1.201.v200811060900,org.eclipse.wst.common.frameworks,1485064142259
started,bundle,org.eclipse.jst.jsf.common,1.1.4.v20090128,org.eclipse.jst.jsf.common,1485064142524
started,bundle,org.eclipse.jst.jsf.core,1.1.103.v200902042324,org.eclipse.jst.jsf.core,1485064142649
started,bundle,org.eclipse.mylyn.compatibility,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.compatibility,1485064142665
started,bundle,org.eclipse.mylyn.team.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.team.ui,1485064142727
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.2.v200809031518,org.eclipse.wst.ws.service.policy.ui,1485064142867
started,bundle,org.eclipse.jst.common.project.facet.core,1.3.1.v200807031821,org.eclipse.jst.common.project.facet.core,1485064143569
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485065024753
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066031278
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066032481
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066036383
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1485066038294
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1485066049744
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066052614
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066071537
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485066071927
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485066072021
started,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1485066172906
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1485066172906
