what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484722968206
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484723331112
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484723334599
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484723356575
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484724266983
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484724281650
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484724282483
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484687618937
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484687749089
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484687752517
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484687767155
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484687767422
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484687767464
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484687893061
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484688078049
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484688153273
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484688155976
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484689320147
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484689323363
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484689336576
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484689336909
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484689336966
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484689489145
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484689491205
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484689854248
