what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485068005283
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485068009901
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485068027644
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485068040342
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485068081402
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485068179510
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485068274198
closed,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485068274229
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485070050854
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485070052835
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485070069795
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485070072588
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485070072650
closed,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485070072681
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1485072968125
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485072973085
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485072993225
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485072993568
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485072993631
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485073285554
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485073288970
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485073290640
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485073294618
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485073294680
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485073296926
