what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484690024270
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484690034950
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484690052634
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484690076938
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484692104137
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484692106082
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484692111306
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484692123951
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484692124247
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484692124305
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484692301954
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484692301972
closed,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484692301981
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484692302007
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484692305198
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484692315246
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484692330542
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484692354445
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484692368193
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484692478069
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484692505542
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484692511509
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484692515153
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484692522946
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484692523287
