what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1484701488606
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1484701489106
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1484701489137
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1484701489386
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1484701489620
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1484701489823
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.delete,1484701490042
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1484701492756
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484701495392
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484701498356
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484701506781
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484701507124
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484701507171
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484701644747
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484701648616
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.undo,1484701675323
activated,view,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.PackageExplorer,1484701903708
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484701911040
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484701922958
opened,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484701923317
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484701923379
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484701941366
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484701944112
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484702354439
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484702354642
