what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1485066356004
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1485066356066
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066747393
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066747580
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066840977
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066853379
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066855251
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066869635
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066871475
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066890773
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066892535
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066904095
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066905218
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066936559
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066938244
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066961334
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485066963003
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485067005326
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485067006902
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1485067008306
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1485067008337
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1485067026526
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.cut,1485067580546
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.paste,1485067584217
started,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1485067932451
