what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484720609855
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484720629918
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721221182
started,bundle,org.eclipse.wst.server.core,1.1.3.v20090209,org.eclipse.wst.server.core,1484721222456
started,bundle,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui,1484721222477
started,bundle,org.eclipse.jst.server.core,1.1.3.v20090115,org.eclipse.jst.server.core,1484721240702
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.launchShortcut.debug,1484721240724
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721240750
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721244741
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.debug,1484721253030
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721253716
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721261007
executed,command,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui.localJavaShortcut.run,1484721271095
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1484721273831
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721294956
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721315320
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.OpenRunConfigurations,1484721315334
activated,editor,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui.CompilationUnitEditor,1484721317815
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721326504
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721355689
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.OpenRunConfigurations,1484721355714
started,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1484721372991
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1484721373062
started,bundle,org.eclipse.jst.server.ui,1.0.303.v200805140145,org.eclipse.jst.server.ui,1484721373505
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1484721389714
